id,name,city,code,country_id/id
l01n_do_postal_code_1182,La Jagua Dm,San Juan,72307,base.do
l01n_do_postal_code_1183,Carrera de Yegua Dm,San Juan,72402,base.do
l01n_do_postal_code_1184,La Estancia,San Juan,72403,base.do
l01n_do_postal_code_1185,Yabonico,San Juan,72404,base.do
l01n_do_postal_code_1186,Matayaya Dm,San Juan,72405,base.do
l01n_do_postal_code_1187,Babor,San Juan,72406,base.do
l01n_do_postal_code_1188,Las Charcas de María Nova Dm,San Juan,72407,base.do
l01n_do_postal_code_1189,Mabrigida,San Juan,72408,base.do
l01n_do_postal_code_1190,Pedro Corto Dm,San Juan,72409,base.do
l01n_do_postal_code_1191,Punta Cana,San Juan,72410,base.do
l01n_do_postal_code_1192,Pozo Hondo,San Juan,72411,base.do
l01n_do_postal_code_1193,Los Ladrillos,San Juan,72412,base.do
l01n_do_postal_code_1194,Los Limones,San Juan,72413,base.do
l01n_do_postal_code_1195,Sabanecierra,San Juan,72414,base.do
l01n_do_postal_code_1196,Los Jovillos,San Juan,72415,base.do
l01n_do_postal_code_1197,Catanamatia,San Juan,72416,base.do
l01n_do_postal_code_1198,Pan de Azucar,San Juan,72417,base.do
l01n_do_postal_code_1199,Jorgillo Dm,San Juan,72501,base.do
l01n_do_postal_code_1200,Río Arriba Del Sur,San Juan,72502,base.do
l01n_do_postal_code_1201,Guayabo Dm,Elías Piña,73001,base.do
l01n_do_postal_code_1202,Los Rinconcitos,Elías Piña,73002,base.do
l01n_do_postal_code_1203,Pedro Blanco,Elías Piña,73003,base.do
l01n_do_postal_code_1204,Angostura,Elías Piña,73004,base.do
l01n_do_postal_code_1205,Hato Viejo,Elías Piña,73005,base.do
l01n_do_postal_code_1206,La Jagua,Elías Piña,73006,base.do
l01n_do_postal_code_1207,Juan Felipe,Elías Piña,73007,base.do
l01n_do_postal_code_1208,Macasia,Elías Piña,73008,base.do
l01n_do_postal_code_1209,Las Patillas,Elías Piña,73009,base.do
l01n_do_postal_code_1210,El Pino,Elías Piña,73010,base.do
l01n_do_postal_code_1211,Pinzón,Elías Piña,73011,base.do
l01n_do_postal_code_1212,Potrozo,Elías Piña,73012,base.do
l01n_do_postal_code_1213,Puello,Elías Piña,73013,base.do
l01n_do_postal_code_1214,Sabana Larga Dm,Elías Piña,73014,base.do
l01n_do_postal_code_1215,Las Caitas,Elías Piña,73101,base.do
l01n_do_postal_code_1216,Higuerito,Elías Piña,73102,base.do
l01n_do_postal_code_1217,Sabana Cruz Dm,Elías Piña,73103,base.do
l01n_do_postal_code_1218,Sabana Mula,Elías Piña,73104,base.do
l01n_do_postal_code_1219,Guaróa,Elías Piña,73105,base.do
l01n_do_postal_code_1220,Guayabal,Elías Piña,73106,base.do
l01n_do_postal_code_1221,Los Yareles,Elías Piña,73107,base.do
l01n_do_postal_code_1222,Tabacal,Elías Piña,73108,base.do
l01n_do_postal_code_1223,Sabana Higuero Dm,Elías Piña,73109,base.do
l01n_do_postal_code_1224,Reboso,Elías Piña,73201,base.do
l01n_do_postal_code_1225,Guanito,Elías Piña,73202,base.do
l01n_do_postal_code_1226,Las Lagunas,Elías Piña,73203,base.do
l01n_do_postal_code_1227,Blanco,Elías Piña,73204,base.do
l01n_do_postal_code_1228,Aniceto Martínes,Elías Piña,73301,base.do
l01n_do_postal_code_1229,Los Guineos,Elías Piña,73302,base.do
l01n_do_postal_code_1230,Rancho de la Guardia,Elías Piña,73303,base.do
l01n_do_postal_code_1231,Rancho de Pedro,Elías Piña,73304,base.do
l01n_do_postal_code_1232,Las Palmas,Elías Piña,73401,base.do
l01n_do_postal_code_1233,El Hoyo,Elías Piña,73402,base.do
l01n_do_postal_code_1234,Guayacajuco,Elías Piña,73403,base.do
l01n_do_postal_code_1235,Nicola Joca,Elías Piña,73404,base.do
l01n_do_postal_code_1236,Río Limpio Dm,Elías Piña,73405,base.do
l01n_do_postal_code_1237,Río Limpio,Elías Piña,73406,base.do
l01n_do_postal_code_1238,La Cierrecita,Elías Piña,73407,base.do
l01n_do_postal_code_1239,Billiguin,Elías Piña,73408,base.do
l01n_do_postal_code_1240,Juan de la Cruz,Elías Piña,73501,base.do
l01n_do_postal_code_1241,Sabana de la Loma,Elías Piña,73502,base.do
l01n_do_postal_code_1242,Monte Mayor,Elías Piña,73503,base.do
l01n_do_postal_code_1243,Rancho de la Guardia Dm,Elías Piña,73504,base.do
l01n_do_postal_code_1244,Cachón,Barahona,81001,base.do
l01n_do_postal_code_1245,Las Guázaras,Barahona,81002,base.do
l01n_do_postal_code_1246,Manuel Díaz,Barahona,81003,base.do
l01n_do_postal_code_1247,Tierra Blanca,Barahona,81101,base.do
l01n_do_postal_code_1248,Cañón Dm,Barahona,81102,base.do
l01n_do_postal_code_1249,Arroyo Dulce Dm,Barahona,81201,base.do
l01n_do_postal_code_1250,Buena Vista,Barahona,81202,base.do
l01n_do_postal_code_1251,Caletón,Barahona,81203,base.do
l01n_do_postal_code_1252,El Pino,Barahona,81204,base.do
l01n_do_postal_code_1253,El Platón,Barahona,81401,base.do
l01n_do_postal_code_1254,La Zanja Arriba,Barahona,81402,base.do
l01n_do_postal_code_1255,Leonardo,Barahona,81403,base.do
l01n_do_postal_code_1256,Los Patos Dm,Barahona,81404,base.do
l01n_do_postal_code_1257,Ojeda,Barahona,81405,base.do
l01n_do_postal_code_1258,Las Auyamas,Barahona,81501,base.do
l01n_do_postal_code_1259,Los Charquitos,Barahona,81502,base.do
l01n_do_postal_code_1260,Polo,Barahona,81503,base.do
l01n_do_postal_code_1261,Fondo Negro Dm,Barahona,81601,base.do
l01n_do_postal_code_1262,Quita Coraza Dm,Barahona,81602,base.do
l01n_do_postal_code_1263,Canoa Dm,Barahona,81603,base.do
l01n_do_postal_code_1264,Bombita,Barahona,81604,base.do
l01n_do_postal_code_1265,Peñón,Barahona,81701,base.do
l01n_do_postal_code_1266,Peñón Arriba,Barahona,81702,base.do
l01n_do_postal_code_1267,Batey Altagracia,Barahona,81801,base.do
l01n_do_postal_code_1268,La Hoya Pescadería Dm,Barahona,81802,base.do
l01n_do_postal_code_1269,El Arroyo,Barahona,81901,base.do
l01n_do_postal_code_1270,Bahoruco Dm,Barahona,81902,base.do
l01n_do_postal_code_1271,Guayuyal,Barahona,81903,base.do
l01n_do_postal_code_1272,Juan Esteban,Barahona,81904,base.do
l01n_do_postal_code_1273,Palo Alto Dm,Barahona,81101,base.do
l01n_do_postal_code_1274,Lemba,Barahona,81102,base.do
l01n_do_postal_code_1275,Los Saladillos,Barahona,81103,base.do
l01n_do_postal_code_1276,Apolinar Perdomo,Bahoruco,82001,base.do
l01n_do_postal_code_1277,El Estero,Bahoruco,82002,base.do
l01n_do_postal_code_1278,Los Guineos,Bahoruco,82003,base.do
l01n_do_postal_code_1279,El Manguito,Bahoruco,82004,base.do
l01n_do_postal_code_1280,Las Petacas,Bahoruco,82005,base.do
l01n_do_postal_code_1281,Los Roas,Bahoruco,82006,base.do
l01n_do_postal_code_1282,El Copey,Bahoruco,82007,base.do
l01n_do_postal_code_1283,El Aguacate,Bahoruco,82008,base.do
l01n_do_postal_code_1284,El Mamón,Bahoruco,82101,base.do
l01n_do_postal_code_1285,Majagual,Bahoruco,82102,base.do
l01n_do_postal_code_1286,El Salado,Bahoruco,82103,base.do
l01n_do_postal_code_1287,Las Tejas,Bahoruco,82104,base.do
l01n_do_postal_code_1288,El Tamarindo,Bahoruco,82105,base.do
l01n_do_postal_code_1289,Las Clavelinas Dm,Bahoruco,82201,base.do
l01n_do_postal_code_1290,Higo de la Cruz,Bahoruco,82202,base.do
l01n_do_postal_code_1291,Los Mosquitos,Bahoruco,82203,base.do
l01n_do_postal_code_1292,Barranca,Bahoruco,82301,base.do
l01n_do_postal_code_1293,Cabeza de Toro Dm,Bahoruco,82302,base.do
l01n_do_postal_code_1294,El Jobo,Bahoruco,82303,base.do
l01n_do_postal_code_1295,Mena,Bahoruco,82304,base.do
l01n_do_postal_code_1296,Moncerrat Dm,Bahoruco,82305,base.do
l01n_do_postal_code_1297,Santana Dm,Bahoruco,82305,base.do
l01n_do_postal_code_1298,Uvilla Dm,Bahoruco,82306,base.do
l01n_do_postal_code_1299,El Palmar Dm,Bahoruco,82307,base.do
l01n_do_postal_code_1300,El Barro,Bahoruco,82401,base.do
l01n_do_postal_code_1301,Las Caitas,Bahoruco,82402,base.do
l01n_do_postal_code_1302,Pie de Loma,Bahoruco,82403,base.do
l01n_do_postal_code_1303,Mata de Naranja,Bahoruco,82404,base.do
l01n_do_postal_code_1304,Arroyo Blanco,Independencia,83001,base.do
l01n_do_postal_code_1305,Boca de Cachón,Independencia,83002,base.do
l01n_do_postal_code_1306,El Limón Dm,Independencia,83003,base.do
l01n_do_postal_code_1307,Tierra Nueva,Independencia,83004,base.do
l01n_do_postal_code_1308,La Colonia Mixta Dm,Independencia,83101,base.do
l01n_do_postal_code_1309,Puerto Escondido,Independencia,83102,base.do
l01n_do_postal_code_1310,Vengan A Ver Dm,Independencia,83103,base.do
l01n_do_postal_code_1311,Ángel Feliz,Independencia,83201,base.do
l01n_do_postal_code_1312,Los Pinos,Independencia,83202,base.do
l01n_do_postal_code_1313,Bartolomé,Independencia,83203,base.do
l01n_do_postal_code_1314,Angostura,Independencia,83301,base.do
l01n_do_postal_code_1315,Loa Bolos,Independencia,83401,base.do
l01n_do_postal_code_1316,Batey 7,Independencia,83501,base.do
l01n_do_postal_code_1317,Batey 8,Independencia,83502,base.do
l01n_do_postal_code_1318,Batey 9,Independencia,83503,base.do
l01n_do_postal_code_1319,Cabeza de Río,Independencia,83504,base.do
l01n_do_postal_code_1320,El Maniel,Independencia,83601,base.do
l01n_do_postal_code_1321,Raíz Picada,Independencia,83602,base.do
l01n_do_postal_code_1322,Cabo Rojo,Pedernales,84001,base.do
l01n_do_postal_code_1323,Las Mercedes,Pedernales,84002,base.do
l01n_do_postal_code_1324,Mencía,Pedernales,84003,base.do
l01n_do_postal_code_1325,José Francisco Pea Gómez Dm,Pedernales,84004,base.do
l01n_do_postal_code_1326,Los Tres Charcos,Pedernales,84101,base.do
l01n_do_postal_code_1327,Colonia Villa Esperanza,Pedernales,84201,base.do
l01n_do_postal_code_1328,Borbón,San Cristóbal,91001,base.do
l01n_do_postal_code_1329,Hatillo,San Cristóbal,91002,base.do
l01n_do_postal_code_1330,Hato Damas Dm,San Cristóbal,91003,base.do
l01n_do_postal_code_1331,Ingenio Nuevo,San Cristóbal,91004,base.do
l01n_do_postal_code_1332,Naranjo Arriba,San Cristóbal,91005,base.do
l01n_do_postal_code_1333,Sainagua,San Cristóbal,91006,base.do
l01n_do_postal_code_1334,Santa María,San Cristóbal,91007,base.do
l01n_do_postal_code_1335,Medina Dm,San Cristóbal,91008,base.do
l01n_do_postal_code_1336,La Cuchilla Dm,San Cristóbal,91009,base.do
l01n_do_postal_code_1337,El Carril Dm,San Cristóbal,91101,base.do
l01n_do_postal_code_1338,La Pared,San Cristóbal,91102,base.do
l01n_do_postal_code_1339,El Ingenio,San Cristóbal,91201,base.do
l01n_do_postal_code_1340,Los Naranjos,San Cristóbal,91202,base.do
l01n_do_postal_code_1341,Cambita El Pueblecito Dm,San Cristóbal,91301,base.do
l01n_do_postal_code_1342,Calderón,San Cristóbal,91302,base.do
l01n_do_postal_code_1343,Humachón,San Cristóbal,91303,base.do
l01n_do_postal_code_1344,La Colonia,San Cristóbal,91304,base.do
l01n_do_postal_code_1345,Los Manantiales,San Cristóbal,91305,base.do
l01n_do_postal_code_1346,El Tablazo,San Cristóbal,91306,base.do
l01n_do_postal_code_1347,Boca de Nigua,San Cristóbal,91401,base.do
l01n_do_postal_code_1348,Najayo Abajo,San Cristóbal,91401,base.do
l01n_do_postal_code_1349,Juan Barón,San Cristóbal,91501,base.do
l01n_do_postal_code_1350,Sabana Palenque,San Cristóbal,91502,base.do
l01n_do_postal_code_1351,Las Gallardas,San Cristóbal,91601,base.do
l01n_do_postal_code_1352,Najayo Al Medio,San Cristóbal,91602,base.do
l01n_do_postal_code_1353,Mana de Yaguate,San Cristóbal,91603,base.do
l01n_do_postal_code_1354,Catarey,San Cristóbal,91701,base.do
l01n_do_postal_code_1355,Mana de Haina,San Cristóbal,91702,base.do
l01n_do_postal_code_1356,Medina,San Cristóbal,91703,base.do
l01n_do_postal_code_1357,Pino Herrado,San Cristóbal,91704,base.do
l01n_do_postal_code_1358,San Jos Del Puerto Dm,San Cristóbal,91705,base.do
l01n_do_postal_code_1359,El Cacique Dm,Monte Plata,92001,base.do
l01n_do_postal_code_1360,El Centro,Monte Plata,92002,base.do
l01n_do_postal_code_1361,El Dean Dm,Monte Plata,92003,base.do
l01n_do_postal_code_1362,Hato Arriba,Monte Plata,92004,base.do
l01n_do_postal_code_1363,La Lisa Dm,Monte Plata,92005,base.do
l01n_do_postal_code_1364,Río Boyá Dm,Monte Plata,92006,base.do
l01n_do_postal_code_1365,San Francisco,Monte Plata,92007,base.do
l01n_do_postal_code_1366,Yabacao,Monte Plata,92008,base.do
l01n_do_postal_code_1367,San José,Monte Plata,92009,base.do
l01n_do_postal_code_1368,Antonio Sánchez,Monte Plata,92101,base.do
l01n_do_postal_code_1369,Cojobal,Monte Plata,92102,base.do
l01n_do_postal_code_1370,Comatillo,Monte Plata,92103,base.do
l01n_do_postal_code_1371,Hidalgo,Monte Plata,92104,base.do
l01n_do_postal_code_1372,Trinidad,Monte Plata,92105,base.do
l01n_do_postal_code_1373,Cabeza de Toro,Monte Plata,92201,base.do
l01n_do_postal_code_1374,Juan Sánchez,Monte Plata,92202,base.do
l01n_do_postal_code_1375,Majagual Dm,Monte Plata,92203,base.do
l01n_do_postal_code_1376,Payabo,Monte Plata,92204,base.do
l01n_do_postal_code_1377,La Gallina,Monte Plata,92301,base.do
l01n_do_postal_code_1378,Hato Viejo,Monte Plata,92302,base.do
l01n_do_postal_code_1379,Los Jobillos,Monte Plata,92303,base.do
l01n_do_postal_code_1380,Pantoja,Monte Plata,92304,base.do
l01n_do_postal_code_1381,San Antonio,Monte Plata,92305,base.do
l01n_do_postal_code_1382,Esperalvillo,Monte Plata,92306,base.do
l01n_do_postal_code_1383,Centro Penso,Monte Plata,92401,base.do
l01n_do_postal_code_1384,La Cuaba,Monte Plata,92402,base.do
l01n_do_postal_code_1385,La Guázuma,Monte Plata,92403,base.do
l01n_do_postal_code_1386,La Placeta,Monte Plata,92404,base.do
l01n_do_postal_code_1387,Los Limones,Monte Plata,92501,base.do
l01n_do_postal_code_1388,Batey La Tarana Larga de G,Monte Plata,92502,base.do
l01n_do_postal_code_1389,Los Botados,Monte Plata,92601,base.do
l01n_do_postal_code_1390,Camarón,Monte Plata,92602,base.do
l01n_do_postal_code_1391,La Cola,Monte Plata,92603,base.do
l01n_do_postal_code_1392,La Mayas,Monte Plata,92604,base.do
l01n_do_postal_code_1393,Reparadero,Monte Plata,9205,base.do
l01n_do_postal_code_1394,La Yautía,Monte Plata,92506,base.do
l01n_do_postal_code_1395,Las Auyamas,San José de Ocoa,93001,base.do
l01n_do_postal_code_1396,La Gina,San José de Ocoa,93002,base.do
l01n_do_postal_code_1397,Los Morones,San José de Ocoa,93003,base.do
l01n_do_postal_code_1398,Las Barias,San José de Ocoa,94001,base.do
l01n_do_postal_code_1399,Boca Canasta,San José de Ocoa,94002,base.do
l01n_do_postal_code_1400,Las Calderas,San José de Ocoa,94003,base.do
l01n_do_postal_code_1401,Cañafistol,San José de Ocoa,94004,base.do
l01n_do_postal_code_1402,El Carretón Dm,San José de Ocoa,94005,base.do
l01n_do_postal_code_1403,Los Cateyes,San José de Ocoa,94006,base.do
l01n_do_postal_code_1404,Boca Canasta,San José de Ocoa,94007,base.do
l01n_do_postal_code_1405,Honduras,San José de Ocoa,94008,base.do
l01n_do_postal_code_1406,Iguana,San José de Ocoa,94009,base.do
l01n_do_postal_code_1407,Limonal Dm,San José de Ocoa,94010,base.do
l01n_do_postal_code_1408,El Llano,San José de Ocoa,94011,base.do
l01n_do_postal_code_1409,La Montera,San José de Ocoa,94012,base.do
l01n_do_postal_code_1410,Juan Luis,San José de Ocoa,93004,base.do
l01n_do_postal_code_1411,Arroyo Caña,San José de Ocoa,93005,base.do
l01n_do_postal_code_1412,Mahoma,San José de Ocoa,93006,base.do
l01n_do_postal_code_1413,Banilejo,San José de Ocoa,93007,base.do
l01n_do_postal_code_1414,Quita Pea,San José de Ocoa,93008,base.do
l01n_do_postal_code_1415,Quita Sueño,San José de Ocoa,93009,base.do
l01n_do_postal_code_1416,Arroyo Bonito,San José de Ocoa,93010,base.do
l01n_do_postal_code_1417,La Bocana,San José de Ocoa,93011,base.do
l01n_do_postal_code_1418,Arroyo Manteca,San José de Ocoa,93012,base.do
l01n_do_postal_code_1419,Las Avispas,San José de Ocoa,93101,base.do
l01n_do_postal_code_1420,La Marca,San José de Ocoa,93102,base.do
l01n_do_postal_code_1421,La Cumbre,San José de Ocoa,93103,base.do
l01n_do_postal_code_1422,Nizáo,San José de Ocoa,93104,base.do
l01n_do_postal_code_1423,La Cienaga,San José de Ocoa,93105,base.do
l01n_do_postal_code_1424,El Rosalito,San José de Ocoa,93106,base.do
l01n_do_postal_code_1425,Naranjal,San José de Ocoa,93107,base.do
l01n_do_postal_code_1426,Derrumbáo,San José de Ocoa,93108,base.do
l01n_do_postal_code_1427,Los Peas,San José de Ocoa,93109,base.do
l01n_do_postal_code_1428,El Tamarindo,San José de Ocoa,93110,base.do
l01n_do_postal_code_1429,Los Anones,San José de Ocoa,93111,base.do
l01n_do_postal_code_1430,Limón,San José de Ocoa,93112,base.do
l01n_do_postal_code_1431,Monte Arriba,San José de Ocoa,93113,base.do
l01n_do_postal_code_1432,Los Ranchitos,San José de Ocoa,93114,base.do
l01n_do_postal_code_1433,El Pinar,San José de Ocoa,93115,base.do
l01n_do_postal_code_1434,Bejucal,San José de Ocoa,93116,base.do
l01n_do_postal_code_1435,La Cienaga,San José de Ocoa,93117,base.do
l01n_do_postal_code_1436,Los Caimitos,San José de Ocoa,93118,base.do
l01n_do_postal_code_1437,Los Manglares,San José de Ocoa,93119,base.do
l01n_do_postal_code_1438,La Horma,San José de Ocoa,93120,base.do
l01n_do_postal_code_1439,La Nuez,San José de Ocoa,93121,base.do
l01n_do_postal_code_1440,Las Auyamas,San José de Ocoa,93122,base.do
l01n_do_postal_code_1441,Arroyo Caña,San José de Ocoa,93123,base.do
l01n_do_postal_code_1442,Don Gregorio,Peravia,94101,base.do
l01n_do_postal_code_1443,Lucas Díaz,Peravia,94102,base.do
l01n_do_postal_code_1444,Santana Dm,Peravia,94103,base.do
l01n_do_postal_code_1445,Yiyos Gómez,Peravia,94104,base.do
l01n_do_postal_code_1446,Las Carreras,Peravia,94301,base.do
l01n_do_postal_code_1447,Los Ranchitos,Peravia,94302,base.do
l01n_do_postal_code_1448,Quija Quieta,Peravia,94303,base.do
l01n_do_postal_code_1449,Arroyo Hondo,Peravia,94304,base.do
l01n_do_postal_code_1450,Las Calderas,Peravia,94305,base.do
l01n_do_postal_code_1451,Las Dunas,Peravia,94306,base.do
l01n_do_postal_code_1452,Las Salinas,Peravia,94307,base.do
l01n_do_postal_code_1453,Matanza Dm,Peravia,94308,base.do
l01n_do_postal_code_1454,Villa Guerra,Peravia,94309,base.do
l01n_do_postal_code_1455,Sabana Indio,Peravia,94310,base.do
l01n_do_postal_code_1456,La Montera,Peravia,94311,base.do
l01n_do_postal_code_1457,Arroyo La Angostura,Peravia,94312,base.do
l01n_do_postal_code_1458,Galeón,Peravia,94313,base.do
l01n_do_postal_code_1459,Loma Las Tablas,Peravia,94314,base.do
l01n_do_postal_code_1460,Cruce de Ocoa,Peravia,94315,base.do
l01n_do_postal_code_1461,Las Carreras,Peravia,94316,base.do
l01n_do_postal_code_1462,Honduras,Peravia,94317,base.do
l01n_do_postal_code_1463,Matadero,Peravia,94318,base.do
l01n_do_postal_code_1464,La Catalina Dm,Peravia,94319,base.do
l01n_do_postal_code_1465,La Noria,Peravia,94320,base.do
l01n_do_postal_code_1466,El Carretón Dm,Peravia,94321,base.do
l01n_do_postal_code_1467,Escondido,Peravia,94322,base.do
l01n_do_postal_code_1468,Paya Dm,Peravia,94323,base.do
l01n_do_postal_code_1469,Fundación,Peravia,94324,base.do
l01n_do_postal_code_1470,Boca Canasta,Peravia,94325,base.do
l01n_do_postal_code_1471,El Llano,Peravia,94326,base.do
l01n_do_postal_code_1472,Villa Sombrero Dm,Peravia,94327,base.do
l01n_do_postal_code_1473,Cañafistol,Peravia,94327,base.do
l01n_do_postal_code_1474,Las Tablas,Peravia,94328,base.do
l01n_do_postal_code_1475,El Buey,Peravia,94329,base.do
l01n_do_postal_code_1476,Los Cateyes,Peravia,94330,base.do
l01n_do_postal_code_1477,Loma de Barbacoa,Peravia,94331,base.do
l01n_do_postal_code_1478,Monte Llano,Peravia,94332,base.do
l01n_do_postal_code_1479,La Bejuquera,Peravia,94333,base.do
l01n_do_postal_code_1480,Valdesia,Peravia,94334,base.do
l01n_do_postal_code_1481,El Recodo,Peravia,94335,base.do
l01n_do_postal_code_1482,Iguana,Peravia,94336,base.do
l01n_do_postal_code_1483,Las Barias,Peravia,94337,base.do
l01n_do_postal_code_1484,Las Yeguas,Peravia,94338,base.do
l01n_do_postal_code_1485,Arroyo Salado,Peravia,94339,base.do
l01n_do_postal_code_1486,Roblegal,Peravia,94340,base.do
l01n_do_postal_code_1487,Sabana Larga,Peravia,94341,base.do
l01n_do_postal_code_1488,Limonal Dm,Peravia,94342,base.do
l01n_do_postal_code_1489,Pizarrete Dm,Peravia,94343,base.do
l01n_do_postal_code_1490,Santana Dm,Peravia,94344,base.do
l01n_do_postal_code_1491,El Palmarito,Peravia,94401,base.do
l01n_do_postal_code_1492,Gualey,Peravia,94402,base.do
l01n_do_postal_code_1493,Reparto Perello,Santiago,51082,base.do
l01n_do_postal_code_1494,Reparto Peralta,Santiago,51122,base.do
l01n_do_postal_code_1495,Reparto Panorama,Santiago,51103,base.do
l01n_do_postal_code_1496,Reparto Oquet,Santiago,51102,base.do
l01n_do_postal_code_1497,Reparto Montero,Santiago,51081,base.do
l01n_do_postal_code_1498,Reparto Manhattan,Santiago,51072,base.do
l01n_do_postal_code_1499,Reparto Kokette,Santiago,51052,base.do
l01n_do_postal_code_1500,Reparto Imperial,Santiago,51033,base.do
l01n_do_postal_code_1501,Reparto Hache,Santiago,51052,base.do
l01n_do_postal_code_1502,Reparto Eliséo Pérez,Santiago,51054,base.do
l01n_do_postal_code_1503,Reparto Del Este,Santiago,51052,base.do
l01n_do_postal_code_1504,Reparto Consuelo,Santiago,51061,base.do
l01n_do_postal_code_1505,Quinta de Rincón Largo,Santiago,51033,base.do
l01n_do_postal_code_1506,Pueblo Nuevo,Santiago,51083,base.do
l01n_do_postal_code_1507,Pontezuela Al Medio,Santiago,51054,base.do
l01n_do_postal_code_1508,Pontezuela Abajo,Santiago,51051,base.do
l01n_do_postal_code_1509,Pontezuela,Santiago,51052,base.do
l01n_do_postal_code_1510,Piña de Oro,Santiago,51122,base.do
l01n_do_postal_code_1511,Pequín,Santiago,51031,base.do
l01n_do_postal_code_1512,Pastor,Santiago,51122,base.do
l01n_do_postal_code_1513,Parte Alta,Santiago,51012,base.do
l01n_do_postal_code_1514,Nibaje,Santiago,51021,base.do
l01n_do_postal_code_1515,Monumento,Santiago,51011,base.do
l01n_do_postal_code_1516,Monte Adentro Arriba,Santiago,51051,base.do
l01n_do_postal_code_1517,Mirador Del Yaque,Santiago,51122,base.do
l01n_do_postal_code_1518,Los Salados,Santiago,51063,base.do
l01n_do_postal_code_1519,Mejoramiento Social,Santiago,51082,base.do
l01n_do_postal_code_1520,Los Platanitos,Santiago,51082,base.do
l01n_do_postal_code_1521,Los Pérez,Santiago,51054,base.do
l01n_do_postal_code_1522,Los Pepines,Santiago,51012,base.do
l01n_do_postal_code_1523,Los Mártires,Santiago,51031,base.do
l01n_do_postal_code_1524,Los Laureles,Santiago,51042,base.do
l01n_do_postal_code_1525,Los Jazmines,Santiago,51121,base.do
l01n_do_postal_code_1526,Los Hidalgos,Santiago,51052,base.do
l01n_do_postal_code_1527,Los Girasoles,Santiago,51031,base.do
l01n_do_postal_code_1528,Los Colegios,Santiago,51103,base.do
l01n_do_postal_code_1529,Los Ciruelitos,Santiago,51072,base.do
l01n_do_postal_code_1530,Los Carritos,Santiago,51052,base.do
l01n_do_postal_code_1531,Los Cajuiles,Santiago,51052,base.do
l01n_do_postal_code_1532,Los Álamos,Santiago,51033,base.do
l01n_do_postal_code_1533,Llanos de Gurabo,Santiago,51054,base.do
l01n_do_postal_code_1534,Limonal Arriba,Santiago,51051,base.do
l01n_do_postal_code_1535,Libertad II,Santiago,51073,base.do
l01n_do_postal_code_1536,Las Palomas Arriba,Santiago,51042,base.do
l01n_do_postal_code_1537,Las Palomas,Santiago,51043,base.do
l01n_do_postal_code_1538,Las Damas,Santiago,51052,base.do
l01n_do_postal_code_1539,Las Amapolas,Santiago,51042,base.do
l01n_do_postal_code_1540,La Zurza III,Santiago,51013,base.do
l01n_do_postal_code_1541,La Zurza II,Santiago,51011,base.do
l01n_do_postal_code_1542,La Zurza,Santiago,51011,base.do
l01n_do_postal_code_1543,La Yagüita de Pastor,Santiago,51122,base.do
l01n_do_postal_code_1544,La Trinitaria,Santiago,51112,base.do
l01n_do_postal_code_1545,La Terraza,Santiago,51071,base.do
l01n_do_postal_code_1546,La Rosaleda,Santiago,51041,base.do
l01n_do_postal_code_1547,La Rosa,Santiago,51071,base.do
l01n_do_postal_code_1548,La Rinconada,Santiago,51041,base.do
l01n_do_postal_code_1549,La Otra Banda,Santiago,51123,base.do
l01n_do_postal_code_1550,La Moraleja,Santiago,51051,base.do
l01n_do_postal_code_1551,La Lotería,Santiago,51031,base.do
l01n_do_postal_code_1552,La Joya,Santiago,51092,base.do
l01n_do_postal_code_1553,La Herradura,Santiago,51124,base.do
l01n_do_postal_code_1554,La Española,Santiago,51043,base.do
l01n_do_postal_code_1555,La Cruz,Santiago,51054,base.do
l01n_do_postal_code_1556,La Colina,Santiago,51072,base.do
l01n_do_postal_code_1557,La Barranquita,Santiago,51122,base.do
l01n_do_postal_code_1558,La Arboleda,Santiago,51032,base.do
l01n_do_postal_code_1559,Jardines Metropolitano,Santiago,51101,base.do
l01n_do_postal_code_1560,Jardines Del Rey,Santiago,51063,base.do
l01n_do_postal_code_1561,Jardines Del Este,Santiago,51043,base.do
l01n_do_postal_code_1562,Ingenio Arriba,Santiago,51074,base.do
l01n_do_postal_code_1563,Hoya Del Caimito,Santiago,51052,base.do
l01n_do_postal_code_1564,Hato Mayor,Santiago,51032,base.do
l01n_do_postal_code_1565,Gurabo Abajo,Santiago,51061,base.do
l01n_do_postal_code_1566,Franco Bid,Santiago,51042,base.do
l01n_do_postal_code_1567,Francisco Del Rosario Sánchez,Santiago,51062,base.do
l01n_do_postal_code_1568,Flor de Gurabo,Santiago,51054,base.do
l01n_do_postal_code_1569,Flamboyán,Santiago,51041,base.do
l01n_do_postal_code_1570,Esmeralda,Santiago,51041,base.do
l01n_do_postal_code_1571,Ensanche Román,Santiago,51091,base.do
l01n_do_postal_code_1572,Ensanche Ramos,Santiago,51073,base.do
l01n_do_postal_code_1573,Ensanche Libertad,Santiago,51073,base.do
l01n_do_postal_code_1574,Ensanche La Rotonda,Santiago,51072,base.do
l01n_do_postal_code_1575,Ensanche Julia,Santiago,51102,base.do
l01n_do_postal_code_1576,Ensanche Gregorio Luperón,Santiago,51063,base.do
l01n_do_postal_code_1577,Ensanche Espaillat,Santiago,51074,base.do
l01n_do_postal_code_1578,Ensanche Bolivar,Santiago,51082,base.do
l01n_do_postal_code_1579,Ensanche Bermudez,Santiago,51091,base.do
